file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_4/IMG_2013-09-17_08-00.png,4,0.034874999999999996,0.0945,0.5954829972383762,1.95,0.6402439024390235,0.312300334794725
./data/AraCropData/Plant_4/IMG_2013-09-17_19-40.png,3,0.0405,0.1215,0.5762811813689563,1.8599999999999999,0.74792243767313,0.44132675154487216
./data/AraCropData/Plant_4/IMG_2013-09-18_08-00.png,5,0.0288,0.1224,0.6,2.31,0.7534626038781164,0.28824867659855746
./data/AraCropData/Plant_4/IMG_2013-09-18_19-40.png,4,0.0351,0.1368,0.5954829972383762,2.1,0.7979002624671917,0.3898139455882845
./data/AraCropData/Plant_4/IMG_2013-09-19_08-00.png,4,0.04005,0.1476,0.5954829972383762,2.55,0.777251184834123,0.285243568270575
./data/AraCropData/Plant_4/IMG_2013-09-19_19-40.png,4,0.0387,0.1512,0.5824946351684279,2.31,0.7368421052631575,0.3560718946217475
./data/AraCropData/Plant_4/IMG_2013-09-20_08-00.png,4,0.040725,0.15209999999999999,0.5762811813689563,2.4299999999999997,0.7347826086956519,0.32368794906671244
./data/AraCropData/Plant_4/IMG_2013-09-20_19-40.png,4,0.036,0.144,0.6579513659838393,2.4299999999999997,0.606060606060606,0.30645012929392895
./data/AraCropData/Plant_4/IMG_2013-09-21_08-00.png,4,0.04545,0.1818,0.6586349520030045,2.67,0.713780918727915,0.32046545437451746
./data/AraCropData/Plant_4/IMG_2013-09-21_19-40.png,5,0.03258,0.1629,0.6640783086353597,2.6399999999999997,0.6094276094276095,0.2937129495349962
./data/AraCropData/Plant_4/IMG_2013-09-22_08-00.png,6,0.03255,0.1881,0.6977822009767805,2.85,0.6698717948717952,0.29101068791147555
./data/AraCropData/Plant_4/IMG_2013-09-22_19-40.png,5,0.039240000000000004,0.19619999999999999,0.7305477397131552,2.94,0.6402349486049925,0.2852424816670449
./data/AraCropData/Plant_4/IMG_2013-09-23_08-00.png,5,0.03851999999999999,0.1926,0.7421590126111788,2.88,0.6062322946175639,0.29179723431780197
./data/AraCropData/Plant_4/IMG_2013-09-23_19-40.png,5,0.04626,0.2313,0.78,3.27,0.649810366624526,0.2718253722658284
./data/AraCropData/Plant_4/IMG_2013-09-24_08-00.png,7,0.036,0.24659999999999999,0.8077747210701756,3.84,0.6394399066511087,0.21015536794033285
./data/AraCropData/Plant_4/IMG_2013-09-24_19-40.png,6,0.04334999999999999,0.2565,0.8193900170248597,3.84,0.6284454244762956,0.2185922622737039
